unique_id,weight
1,8.599910835453233
2,7.51190054210735
3,8.599910835453233
4,7.51190054210735
5,7.51190054210735
6,8.599910835453233
7,1.7324227805253982
8,7.51190054210735
9,1.7324227805253982
10,7.51190054210735
11,7.51190054210735
12,7.51190054210735
13,1.7324227805253982
14,7.51190054210735
15,7.51190054210735
16,8.599910835453233
17,7.51190054210735
18,7.51190054210735
19,7.51190054210735
20,7.51190054210735
21,7.51190054210735
22,7.51190054210735
24,7.51190054210735
25,8.599910835453233
26,7.51190054210735
27,8.599910835453233
28,7.51190054210735
29,8.599910835453233
30,8.599910835453233
31,1.7324227805253982
32,7.51190054210735
33,8.599910835453233
34,7.51190054210735
35,7.51190054210735
36,7.51190054210735
37,8.599910835453233
38,7.51190054210735
39,7.51190054210735
40,1.7324227805253982
41,1.7324227805253982
42,7.51190054210735
43,7.51190054210735
44,7.51190054210735
45,7.51190054210735
46,7.51190054210735
47,7.51190054210735
48,7.51190054210735
49,7.51190054210735
50,8.599910835453233
51,8.599910835453233
52,8.599910835453233
53,8.599910835453233
54,8.599910835453233
55,8.599910835453233
56,8.599910835453233
57,8.599910835453233
58,8.599910835453233
59,8.599910835453233
60,8.599910835453233
61,8.599910835453233
62,8.599910835453233
63,8.599910835453233
64,8.599910835453233
65,8.599910835453233
66,7.51190054210735
67,8.599910835453233
68,8.599910835453233
69,8.599910835453233
70,8.599910835453233
71,8.599910835453233
72,8.599910835453233
74,7.51190054210735
75,1.7324227805253982
76,8.599910835453233
77,7.51190054210735
78,8.599910835453233
79,8.599910835453233
80,8.599910835453233
81,8.599910835453233
82,7.51190054210735
83,8.599910835453233
84,8.599910835453233
85,8.599910835453233
86,8.599910835453233
87,8.599910835453233
88,1.7324227805253982
89,1.7324227805253982
90,1.7324227805253982
91,1.7324227805253982
92,1.7324227805253982
93,1.7324227805253982
94,1.7324227805253982
95,1.7324227805253982
96,1.7324227805253982
97,1.7324227805253982
98,1.7324227805253982
99,1.7324227805253982
100,1.7324227805253982
101,1.7324227805253982
102,1.7324227805253982
103,1.7324227805253982
105,1.7324227805253982
106,1.7324227805253982
107,1.7324227805253982
108,8.599910835453233
109,7.51190054210735
110,8.599910835453233
111,8.599910835453233
112,8.599910835453233
113,7.51190054210735
114,8.599910835453233
115,8.599910835453233
116,8.599910835453233
117,1.7324227805253982
118,1.7324227805253982
119,1.7324227805253982
120,1.7324227805253982
121,1.7324227805253982
122,1.7324227805253982
123,1.7324227805253982
124,1.7324227805253982
125,1.7324227805253982
126,1.7324227805253982
127,1.7324227805253982
128,1.7324227805253982
129,1.7324227805253982
130,1.7324227805253982
131,1.7324227805253982
132,1.7324227805253982
133,1.7324227805253982
134,1.7324227805253982
135,1.7324227805253982
136,1.7324227805253982
137,1.7324227805253982
138,1.7324227805253982
139,1.7324227805253982
140,1.7324227805253982
141,1.7324227805253982
142,1.7324227805253982
143,1.7324227805253982
144,8.599910835453233
145,1.7324227805253982
146,1.7324227805253982
147,1.7324227805253982
148,1.7324227805253982
149,8.599910835453233
150,7.51190054210735
151,1.7324227805253982
152,7.51190054210735
153,1.7324227805253982
154,1.7324227805253982
155,1.7324227805253982
156,1.7324227805253982
157,1.7324227805253982
158,1.7324227805253982
159,7.51190054210735
160,7.51190054210735
161,1.7324227805253982
162,1.7324227805253982
163,1.7324227805253982
164,1.7324227805253982
165,7.51190054210735
166,1.7324227805253982
167,1.7324227805253982
168,7.51190054210735
169,7.51190054210735
170,8.599910835453233
171,8.599910835453233
172,8.599910835453233
174,8.599910835453233
175,8.599910835453233
176,8.599910835453233
177,8.599910835453233
178,8.599910835453233
179,8.599910835453233
180,8.599910835453233
181,8.599910835453233
182,8.599910835453233
183,8.599910835453233
184,8.599910835453233
185,8.599910835453233
186,8.599910835453233
187,7.51190054210735
188,8.599910835453233
189,8.599910835453233
190,8.599910835453233
191,8.599910835453233
192,8.599910835453233
193,8.599910835453233
194,7.51190054210735
196,8.599910835453233
197,8.599910835453233
198,8.599910835453233
199,8.599910835453233
200,8.599910835453233
201,8.599910835453233
202,7.51190054210735
203,8.599910835453233
204,8.599910835453233
205,8.599910835453233
206,8.599910835453233
207,8.599910835453233
209,8.599910835453233
210,8.599910835453233
211,8.599910835453233
212,8.599910835453233
213,8.599910835453233
214,8.599910835453233
215,8.599910835453233
216,8.599910835453233
218,8.599910835453233
219,8.599910835453233
220,8.599910835453233
221,8.599910835453233
222,8.599910835453233
223,8.599910835453233
224,8.599910835453233
225,7.51190054210735
226,8.599910835453233
